iter	Accuracy	Logloss
843	0.9196845147	0.2742751708
844	0.9196845147	0.2742745156
845	0.9196845147	0.2742735433
846	0.9196845147	0.2742720116
847	0.9196845147	0.2742710263
848	0.9196845147	0.2742704402
849	0.9196845147	0.2742691727
850	0.9196845147	0.2742663121
851	0.9196845147	0.2742654581
852	0.9196845147	0.2742645514
853	0.9196845147	0.2742627441
854	0.9196845147	0.2742614202
855	0.9196845147	0.2742597687
856	0.9196845147	0.2742592278
857	0.9196845147	0.2742586153
858	0.9196845147	0.274257299
859	0.9196845147	0.2742557091
860	0.9196845147	0.2742549692
861	0.9196862589	0.2742536046
862	0.9196862589	0.2742526423
863	0.9196862589	0.2742497845
864	0.9196862589	0.2742489408
865	0.9196862589	0.2742471418
866	0.9196862589	0.2742454764
867	0.9196862589	0.2742442759
868	0.9196862589	0.2742432398
869	0.9196862589	0.2742421347
870	0.9196862589	0.2742413164
871	0.9196862589	0.2742401273
872	0.9196862589	0.2742377135
873	0.9196862589	0.2742363083
874	0.9196862589	0.2742345846
875	0.9196862589	0.2742327661
876	0.9196862589	0.2742317037
877	0.9196862589	0.2742308725
878	0.9196862589	0.2742297498
879	0.9196862589	0.2742285159
880	0.9196862589	0.2742277871
881	0.9196862589	0.2742272829
882	0.9196862589	0.2742267577
883	0.9196862589	0.2742246423
884	0.9196862589	0.2742231642
885	0.9196880031	0.2742220415
